LON;LAT;NUMBER;STREET
18.0306737;59.317489;7;Verkstadsgatan
18.0307014;59.3176706;8;Verkstadsgatan
18.0302827;59.317445;9;Verkstadsgatan
18.0304416;59.3176456;10;Verkstadsgatan
18.0300142;59.3174149;11;Verkstadsgatan
18.0301029;59.3176079;12;Verkstadsgatan
18.029715;59.3173807;13;Verkstadsgatan
18.0294903;59.3175393;14;Verkstadsgatan
18.0283965;59.3172177;17;Verkstadsgatan
18.0278907;59.3173329;20;Verkstadsgatan
18.0273873;59.3170841;21;Verkstadsgatan
18.0273042;59.3172823;22;Verkstadsgatan
18.0267987;59.3170182;23;Verkstadsgatan
18.0705469;59.3068304;3;Vetegatan
18.0702109;59.3069011;4;Vetegatan
18.0704919;59.3066527;5;Vetegatan
18.0701691;59.3067654;6;Vetegatan
18.0704469;59.3065072;7;Vetegatan
18.0700961;59.3065283;8;Vetegatan
18.0703961;59.3063435;9;Vetegatan
18.0700585;59.306406;10;Vetegatan
18.0661612;59.3076729;1;Vickergatan
18.0661675;59.3075176;3;Vickergatan
18.066102;59.3074339;5;Vickergatan
18.0660246;59.3073352;7;Vickergatan
18.0659394;59.3072265;9;Vickergatan
18.0658335;59.3070915;11;Vickergatan
18.0657408;59.3069733;13;Vickergatan
18.0656045;59.3067992;15;Vickergatan
18.0648915;59.3058609;23;Vickergatan
18.0590707;59.306633;31;Vickergatan
18.0568184;59.3070443;33;Vickergatan
18.0491186;59.344111;1;Vidargatan
18.049148;59.3443054;2;Vidargatan
18.0489056;59.3440583;3;Vidargatan
18.0487004;59.3441906;4;Vidargatan
18.0485675;59.3439717;5;Vidargatan
18.0480632;59.3440271;6;Vidargatan
18.0482622;59.3438934;7;Vidargatan
18.0476541;59.3439222;8;Vidargatan
18.0478751;59.3437941;9;Vidargatan
18.0323287;59.3404396;1;Vikingagatan
18.0324652;59.3406313;3;Vikingagatan
18.032567;59.340777;5;Vikingagatan
18.0326448;59.3408912;7;Vikingagatan
18.0323339;59.3409143;7A;Vikingagatan
18.0326887;59.3404164;8;Vikingagatan
18.0327809;59.3410841;9;Vikingagatan
18.0328452;59.3406437;10;Vikingagatan
18.0328634;59.3412025;11;Vikingagatan
18.0328773;59.34069;12;Vikingagatan
18.0330849;59.3415207;13;Vikingagatan
18.0329292;59.3407646;14;Vikingagatan
18.0332444;59.3407259;14A;Vikingagatan
18.0335709;59.3406908;14B;Vikingagatan
18.0335944;59.3407571;14C;Vikingagatan
18.0331495;59.3416134;15;Vikingagatan
18.0329856;59.3408453;16;Vikingagatan
18.0332273;59.3417252;17;Vikingagatan
18.0330484;59.3409357;18;Vikingagatan
18.0335155;59.3409542;18A;Vikingagatan
18.0332863;59.3418098;19;Vikingagatan
18.0332271;59.3411919;20;Vikingagatan
18.0334982;59.341065;20A;Vikingagatan
18.0333948;59.3419654;21;Vikingagatan
18.0335012;59.3415853;22;Vikingagatan
18.0335573;59.3415412;22A;Vikingagatan
18.0335969;59.3416042;22B;Vikingagatan
18.0335484;59.3426634;23;Vikingagatan
18.033643;59.3417888;24;Vikingagatan
18.0334998;59.3429871;25;Vikingagatan
18.0337501;59.3419427;26;Vikingagatan
18.0334712;59.3431871;27;Vikingagatan
18.0338762;59.3421237;28;Vikingagatan
18.0334393;59.3433949;29;Vikingagatan
18.0340644;59.3426265;30;Vikingagatan
18.0341178;59.3428998;34A;Vikingagatan
18.0342993;59.3429424;34B;Vikingagatan
18.0344995;59.3429503;34C;Vikingagatan
18.0348012;59.3429621;34D;Vikingagatan
18.0349155;59.3430812;34E;Vikingagatan
18.0348936;59.3432336;34F;Vikingagatan
18.0348699;59.343398;34G;Vikingagatan
18.0333369;59.3444176;39;Vikingagatan
18.0334054;59.3443122;41;Vikingagatan
18.0331766;59.3442532;43;Vikingagatan
18.0328008;59.3442988;45;Vikingagatan
18.072971;59.341537;2;Villagatan
18.0727397;59.3419413;3;Villagatan
18.0732581;59.3418429;4;Villagatan
18.0737433;59.3417335;4A;Villagatan
18.0729457;59.3421973;5;Villagatan
18.07363;59.3422265;6;Villagatan
18.0730055;59.3423472;7;Villagatan
18.0738;59.3423215;8;Villagatan
18.0732258;59.3425349;9;Villagatan
18.0740684;59.342854;10;Villagatan
18.0743158;59.3431537;12;Villagatan
18.0734332;59.3430309;13A;Villagatan
18.0734977;59.3431665;13B;Villagatan
18.0746048;59.3433067;14;Villagatan
18.0738557;59.3434272;15;Villagatan
18.0746581;59.3435089;16;Villagatan
18.0739253;59.3436145;17;Villagatan
18.0747343;59.3436876;18;Villagatan
18.0752183;59.3435652;18A;Villagatan
18.0740657;59.3437867;19;Villagatan
18.0742984;59.3438779;21;Villagatan
18.0749682;59.3439771;22A;Villagatan
18.0754613;59.3437857;22B;Villagatan
18.0744971;59.3441264;23;Villagatan
18.0742343;59.3442418;23A;Villagatan
18.0750649;59.3440556;24A;Villagatan
18.0751595;59.3441798;24B;Villagatan
18.0746948;59.3443724;25;Villagatan
18.1944848;59.2394208;1;Vindkraftsvägen
18.1945686;59.2398772;2;Vindkraftsvägen
18.1919943;59.2395683;5;Vindkraftsvägen
18.1930802;59.2398466;6A;Vindkraftsvägen
18.192637;59.240161;6B;Vindkraftsvägen
18.1923133;59.2401612;6C;Vindkraftsvägen
18.1920062;59.2402203;6D;Vindkraftsvägen
18.1920052;59.2399226;6E;Vindkraftsvägen
18.1914109;59.2398977;6F;Vindkraftsvägen
18.1910932;59.2395494;7;Vindkraftsvägen
18.1903243;59.2398453;8;Vindkraftsvägen
18.1907067;59.2395657;9;Vindkraftsvägen
18.1892542;59.2396869;10;Vindkraftsvägen
18.1905884;59.2395731;11;Vindkraftsvägen
18.1905046;59.2395729;13;Vindkraftsvägen
18.1903632;59.2395696;15;Vindkraftsvägen
18.1902009;59.2395781;17;Vindkraftsvägen
18.0200477;59.3178315;1;Vindragarvägen
18.0203522;59.3181505;2;Vindragarvägen
18.0203198;59.3180884;2A;Vindragarvägen
18.0198751;59.3185784;4;Vindragarvägen
18.0197774;59.3180436;7;Vindragarvägen
18.0191588;59.3187233;8;Vindragarvägen
18.0195952;59.3180373;9;Vindragarvägen
18.0186453;59.3187599;10;Vindragarvägen
18.0192809;59.3180436;11;Vindragarvägen
18.019252;59.3179663;11B;Vindragarvägen
18.0178153;59.3187012;12;Vindragarvägen
18.0191196;59.3180683;13;Vindragarvägen
18.0189674;59.3180994;15;Vindragarvägen
18.0171535;59.3182434;16;Vindragarvägen
18.0168801;59.3183093;16A;Vindragarvägen
18.0164667;59.3182259;16B;Vindragarvägen
18.0175182;59.3179477;16C;Vindragarvägen
18.0171011;59.3178191;16D;Vindragarvägen
18.0187488;59.3181438;17;Vindragarvägen
18.0176077;59.3179958;18;Vindragarvägen
18.0185136;59.3182008;19;Vindragarvägen
18.0182861;59.318301;21;Vindragarvägen
18.0181631;59.3183705;23;Vindragarvägen
18.0313252;59.3073268;1;Vingårdsgatan
18.0311356;59.3074339;2;Vingårdsgatan
18.0311578;59.307238;3;Vingårdsgatan
18.0308325;59.3072881;4;Vingårdsgatan
18.0309108;59.307129;5;Vingårdsgatan
18.0307893;59.3072675;6;Vingårdsgatan
18.0313669;59.3070117;7;Vingårdsgatan
18.0305305;59.3071441;8;Vingårdsgatan
18.0300465;59.3067167;9;Vingårdsgatan
18.0304309;59.3070965;10;Vingårdsgatan
18.0298396;59.3066179;11;Vingårdsgatan
18.0303935;59.3070787;12;Vingårdsgatan
18.0295617;59.3064854;13;Vingårdsgatan
18.0302936;59.307031;14;Vingårdsgatan
18.029797;59.3067951;42;Vingårdsgatan
18.0296133;59.3067074;44;Vingårdsgatan
18.029317;59.3065657;46;Vingårdsgatan
18.0290986;59.3064613;48;Vingårdsgatan
18.0322296;59.307059;1;Vinodlargatan
18.031933;59.3071044;2;Vinodlargatan
18.0321562;59.3070169;3;Vinodlargatan
18.0317685;59.3070101;4;Vinodlargatan
18.032094;59.3069812;5;Vinodlargatan
18.031528;59.3068722;6;Vinodlargatan
18.0319716;59.306911;7;Vinodlargatan
18.0313591;59.3067754;8;Vinodlargatan
18.0317945;59.3068094;9;Vinodlargatan
18.0315835;59.3066882;11;Vinodlargatan
18.0904988;59.3075763;2;Vintertullstorget
18.0903408;59.3072086;4;Vintertullstorget
18.0904495;59.3069766;6;Vintertullstorget
18.0904179;59.3070112;8;Vintertullstorget
18.0902435;59.3071362;10;Vintertullstorget
18.0900756;59.3070338;12;Vintertullstorget
18.0899853;59.3069893;14;Vintertullstorget
18.0899122;59.3068864;16;Vintertullstorget
18.0898718;59.3068293;18;Vintertullstorget
18.0898353;59.3067343;20;Vintertullstorget
18.0899376;59.3066222;22;Vintertullstorget
18.0900371;59.306598;24;Vintertullstorget
18.090537;59.306717;26;Vintertullstorget
18.0907258;59.306762;28;Vintertullstorget
18.0911852;59.3068761;30;Vintertullstorget
18.0914046;59.3069238;32;Vintertullstorget
18.0917254;59.3070001;34;Vintertullstorget
18.0916687;59.307135;36;Vintertullstorget
18.0918286;59.3072703;38;Vintertullstorget
18.0917685;59.3074069;40;Vintertullstorget
18.0915394;59.3074329;42;Vintertullstorget
18.0911296;59.3075648;44;Vintertullstorget
18.0910525;59.3075456;46;Vintertullstorget
18.0909708;59.3074709;48;Vintertullstorget
18.0908941;59.3074404;50;Vintertullstorget
18.0908451;59.3072973;52;Vintertullstorget
18.0908942;59.3072437;54;Vintertullstorget
18.0909758;59.3071545;56;Vintertullstorget
18.0910142;59.3071219;58;Vintertullstorget
18.0907179;59.3074902;60;Vintertullstorget
18.0908046;59.3075479;62;Vintertullstorget
18.091266;59.3076576;64;Vintertullstorget
18.0916025;59.3075366;66;Vintertullstorget
18.0921532;59.3074661;68;Vintertullstorget
18.0918266;59.3075953;70;Vintertullstorget
18.091662;59.3076603;72;Vintertullstorget
18.0915174;59.3077175;74;Vintertullstorget
18.091568;59.3079749;76;Vintertullstorget
18.0049668;59.3115349;8;Vinterviksvägen
18.0050922;59.3109387;10;Vinterviksvägen
17.9988307;59.3110918;30;Vinterviksvägen
17.9960234;59.3111454;40;Vinterviksvägen
17.9946653;59.3108442;41;Vinterviksvägen
17.9931277;59.3109117;50;Vinterviksvägen
17.9923094;59.3108025;51;Vinterviksvägen
17.9928252;59.3109952;52;Vinterviksvägen
17.9916139;59.3108353;53;Vinterviksvägen
17.9903848;59.3107848;55;Vinterviksvägen
17.9904195;59.3108105;57;Vinterviksvägen
17.9900973;59.3108063;59;Vinterviksvägen
17.9927224;59.3116245;60;Vinterviksvägen
17.9889837;59.3106897;61;Vinterviksvägen
17.9887629;59.3106844;63;Vinterviksvägen
17.9908389;59.3117089;64;Vinterviksvägen
17.9882777;59.3107047;65;Vinterviksvägen
17.9902325;59.3116969;66;Vinterviksvägen
17.9880493;59.3106993;67;Vinterviksvägen
17.9899491;59.3116433;68;Vinterviksvägen
17.9878234;59.3106951;69;Vinterviksvägen
17.9897913;59.311708;70;Vinterviksvägen
17.9882422;59.3108034;71;Vinterviksvägen
17.9891347;59.3115591;72;Vinterviksvägen
17.9882134;59.3108962;73;Vinterviksvägen
17.9883412;59.3110128;75;Vinterviksvägen
17.9884165;59.3110217;77;Vinterviksvägen
17.9885508;59.3109621;79;Vinterviksvägen
17.9885371;59.3110747;81;Vinterviksvägen
17.9888057;59.3109391;83;Vinterviksvägen
18.0909542;59.3014929;1;Virkesvägen
18.0907202;59.301328;2A;Virkesvägen
18.0908818;59.3012849;2B;Virkesvägen
18.0910177;59.3012111;2C;Virkesvägen
18.0910697;59.3010546;2D;Virkesvägen
18.0907302;59.301139;2E;Virkesvägen
18.0907787;59.301209;2F;Virkesvägen
18.0907592;59.3012644;2G;Virkesvägen
18.0911422;59.3015974;3;Virkesvägen
18.091079;59.3016796;3B;Virkesvägen
18.0910171;59.3018577;3C;Virkesvägen
18.0912317;59.301373;4;Virkesvägen
18.092342;59.3016474;5;Virkesvägen
18.0917448;59.3014192;6;Virkesvägen
18.0928989;59.3019277;7;Virkesvägen
18.0926088;59.3014589;8;Virkesvägen
18.0937922;59.3018204;9;Virkesvägen
18.0930617;59.3014994;10;Virkesvägen
18.0944158;59.3018615;11;Virkesvägen
18.0936742;59.3015965;12;Virkesvägen
18.0950735;59.3016791;16;Virkesvägen
18.0961793;59.3019636;17;Virkesvägen
18.0967754;59.3021014;19;Virkesvägen
18.0967882;59.3014588;20;Virkesvägen
18.0977364;59.3017525;21;Virkesvägen
18.098318;59.3015699;21A;Virkesvägen
18.0971455;59.3017172;22;Virkesvägen
18.0985216;59.3014769;23;Virkesvägen
18.0975445;59.3015612;24;Virkesvägen
18.0974097;59.3015598;24C;Virkesvägen
18.0977891;59.3013208;26;Virkesvägen
18.0978742;59.3013235;26A;Virkesvägen
18.0980169;59.3013258;26C;Virkesvägen
18.0982849;59.3012631;26D;Virkesvägen
18.0983001;59.3010479;26F;Virkesvägen
18.006186;59.3307447;1;Vitalisvägen
18.0057247;59.3307213;2;Vitalisvägen
18.0063783;59.330643;3;Vitalisvägen
18.0056302;59.3305705;4;Vitalisvägen
18.0062647;59.3304763;5;Vitalisvägen
18.0054767;59.3303597;6;Vitalisvägen
18.0061217;59.3302664;7;Vitalisvägen
18.0053967;59.3302432;8;Vitalisvägen
18.0051522;59.3298841;10;Vitalisvägen
18.0059177;59.3299688;11;Vitalisvägen
18.0047612;59.3293142;12;Vitalisvägen
18.0058041;59.3298043;13;Vitalisvägen
18.0052264;59.3291739;15;Vitalisvägen
18.0936067;59.339153;1;Wittstocksgatan
18.0933086;59.3390547;2;Wittstocksgatan
18.0938541;59.3390033;3A;Wittstocksgatan
18.0939863;59.338849;3B;Wittstocksgatan
18.0941078;59.3389611;3C;Wittstocksgatan
18.0934809;59.3388489;4;Wittstocksgatan
18.0939596;59.3387316;5;Wittstocksgatan
18.0935718;59.3387405;6;Wittstocksgatan
18.0940452;59.3386189;7;Wittstocksgatan
18.0941681;59.3383343;8;Wittstocksgatan
18.0949255;59.3383692;9;Wittstocksgatan
18.0944738;59.3382705;10;Wittstocksgatan
18.0952902;59.338293;11;Wittstocksgatan
18.0947724;59.3382082;12;Wittstocksgatan
18.0946025;59.3380647;12A;Wittstocksgatan
18.0961175;59.338172;13;Wittstocksgatan
18.0952227;59.3381114;14;Wittstocksgatan
18.0959954;59.3379257;16;Wittstocksgatan
18.0960961;59.3379048;16A;Wittstocksgatan
18.0964572;59.3378765;16B;Wittstocksgatan
18.0970603;59.3380983;17;Wittstocksgatan
18.0963596;59.3377719;18;Wittstocksgatan
18.0971523;59.3382056;19;Wittstocksgatan
18.0973346;59.3384174;21;Wittstocksgatan
18.0974141;59.3385098;23;Wittstocksgatan
18.0971928;59.3378118;26;Wittstocksgatan
18.0977843;59.338338;28;Wittstocksgatan
18.0979278;59.3385055;30;Wittstocksgatan
18.0141435;59.3265486;3;Wivalliusgatan
18.0128973;59.3261256;4;Wivalliusgatan
18.0141777;59.3264367;5;Wivalliusgatan
18.0130413;59.3261135;6;Wivalliusgatan
18.0131885;59.3261023;8;Wivalliusgatan
18.0133319;59.3260902;10;Wivalliusgatan
18.0148535;59.3256368;11;Wivalliusgatan
18.0134802;59.326079;12;Wivalliusgatan
18.0144071;59.325673;13;Wivalliusgatan
18.013626;59.3260674;14;Wivalliusgatan
18.0139612;59.32571;15;Wivalliusgatan
18.0136484;59.3261383;16;Wivalliusgatan
18.0135196;59.3257461;17;Wivalliusgatan
18.01364;59.3262031;18;Wivalliusgatan
18.0130782;59.3257829;19;Wivalliusgatan
18.0136297;59.3262713;20;Wivalliusgatan
18.0126319;59.3258198;21;Wivalliusgatan
18.0136537;59.3263467;22;Wivalliusgatan
18.0121672;59.3257557;23;Wivalliusgatan
18.0137455;59.3262928;24;Wivalliusgatan
18.0117231;59.3258144;25;Wivalliusgatan
18.0137646;59.3261595;26;Wivalliusgatan
18.0137321;59.3260793;28;Wivalliusgatan
18.0135456;59.326003;30;Wivalliusgatan
18.0134063;59.3260157;32;Wivalliusgatan
18.0132559;59.3260267;34;Wivalliusgatan
18.0131108;59.3260383;36;Wivalliusgatan
18.0650143;59.3169938;1;Wollmar Yxkullsgatan
18.0647668;59.3171412;2;Wollmar Yxkullsgatan
18.0648763;59.3172041;2A;Wollmar Yxkullsgatan
18.0645955;59.3171719;2B;Wollmar Yxkullsgatan
18.0646591;59.3169492;3;Wollmar Yxkullsgatan
18.0646755;59.3167164;3A;Wollmar Yxkullsgatan
18.0641513;59.3170696;4;Wollmar Yxkullsgatan
18.0642986;59.3171349;4A;Wollmar Yxkullsgatan
18.0639705;59.317094;4B;Wollmar Yxkullsgatan
18.0644013;59.3169169;5;Wollmar Yxkullsgatan
18.0644599;59.3167076;5A;Wollmar Yxkullsgatan
18.0639249;59.3168573;5B;Wollmar Yxkullsgatan
18.0637384;59.3170179;6;Wollmar Yxkullsgatan
18.0631729;59.3167645;7;Wollmar Yxkullsgatan
18.0630834;59.3169359;8;Wollmar Yxkullsgatan
18.0630797;59.3168812;8A;Wollmar Yxkullsgatan
18.0628478;59.3167227;9;Wollmar Yxkullsgatan
18.06292;59.3164527;9A;Wollmar Yxkullsgatan
18.0627118;59.3168894;10;Wollmar Yxkullsgatan
18.0625384;59.3166837;11;Wollmar Yxkullsgatan
18.0626566;59.3164801;11A;Wollmar Yxkullsgatan
18.0623281;59.3168413;12;Wollmar Yxkullsgatan
18.0623094;59.316655;13;Wollmar Yxkullsgatan
18.0619481;59.3167936;14;Wollmar Yxkullsgatan
18.0621533;59.3163616;15;Wollmar Yxkullsgatan
18.0620548;59.3166231;15A;Wollmar Yxkullsgatan
18.0617863;59.3165894;15B;Wollmar Yxkullsgatan
18.0612777;59.3165257;15C;Wollmar Yxkullsgatan
18.0618339;59.3163133;15D;Wollmar Yxkullsgatan
18.0617083;59.3163477;15E;Wollmar Yxkullsgatan
18.0617607;59.3167701;16;Wollmar Yxkullsgatan
18.0606453;59.3164384;17A;Wollmar Yxkullsgatan
18.0604934;59.3164193;17B;Wollmar Yxkullsgatan
18.0601341;59.3163555;17C;Wollmar Yxkullsgatan
18.0615052;59.3167381;18;Wollmar Yxkullsgatan
18.0603407;59.316405;19;Wollmar Yxkullsgatan
18.0594638;59.3162719;21A;Wollmar Yxkullsgatan
18.0593203;59.3162481;21B;Wollmar Yxkullsgatan
18.0590593;59.3162452;21C;Wollmar Yxkullsgatan
18.0586821;59.3162003;23;Wollmar Yxkullsgatan
18.0599475;59.3167385;24;Wollmar Yxkullsgatan
18.0577176;59.3160793;25;Wollmar Yxkullsgatan
18.0576269;59.3159704;25B;Wollmar Yxkullsgatan
18.0577898;59.3156344;25C;Wollmar Yxkullsgatan
18.0593055;59.3166478;26A;Wollmar Yxkullsgatan
18.0589725;59.3166056;26B;Wollmar Yxkullsgatan
18.0574819;59.3160126;27;Wollmar Yxkullsgatan
18.059046;59.3167439;28;Wollmar Yxkullsgatan
18.055661;59.3158215;29;Wollmar Yxkullsgatan
18.0583366;59.3162886;30;Wollmar Yxkullsgatan
18.055475;59.3157981;31;Wollmar Yxkullsgatan
18.0551911;59.3157626;33;Wollmar Yxkullsgatan
18.0549436;59.3157315;35;Wollmar Yxkullsgatan
18.0546843;59.315699;37;Wollmar Yxkullsgatan
18.0557277;59.3160138;38;Wollmar Yxkullsgatan
18.054406;59.3156641;39;Wollmar Yxkullsgatan
18.0553542;59.3159669;40;Wollmar Yxkullsgatan
18.0541719;59.3156348;41A;Wollmar Yxkullsgatan
18.0538764;59.3155977;41B;Wollmar Yxkullsgatan
18.0541494;59.3154166;41C;Wollmar Yxkullsgatan
18.0542227;59.3152626;41D;Wollmar Yxkullsgatan
18.0550126;59.3159241;42;Wollmar Yxkullsgatan
18.0544358;59.3158518;44;Wollmar Yxkullsgatan
18.0540939;59.315809;46;Wollmar Yxkullsgatan
18.0536794;59.3157834;48A;Wollmar Yxkullsgatan
18.0536478;59.3158533;48B;Wollmar Yxkullsgatan
18.053537;59.3160865;48C;Wollmar Yxkullsgatan
18.0535093;59.3161573;48D;Wollmar Yxkullsgatan
18.0531761;59.315694;50;Wollmar Yxkullsgatan
18.0531835;59.3157601;50A;Wollmar Yxkullsgatan
18.0531106;59.3159045;50B;Wollmar Yxkullsgatan
18.0524893;59.3156856;52A;Wollmar Yxkullsgatan
18.0524266;59.3158163;52B;Wollmar Yxkullsgatan
18.0367438;59.3379509;1;Vulcanusgatan
18.0371117;59.3379449;2;Vulcanusgatan
18.0368228;59.3380654;3;Vulcanusgatan
18.0372236;59.338111;4;Vulcanusgatan
18.0369149;59.338203;5;Vulcanusgatan
18.0373224;59.3382589;6;Vulcanusgatan
18.0376295;59.3386197;8;Vulcanusgatan
18.0371865;59.3387042;9;Vulcanusgatan
18.0377413;59.3387856;10;Vulcanusgatan
18.0372179;59.3387645;11;Vulcanusgatan
18.0378359;59.3389272;12;Vulcanusgatan
18.0373013;59.338875;13;Vulcanusgatan
18.0378687;59.3390659;14;Vulcanusgatan
18.0373866;59.3390023;15;Vulcanusgatan
18.0375248;59.3391256;17;Vulcanusgatan
18.0227949;59.3343258;1;Vuxenvägen
18.0226056;59.3343288;3;Vuxenvägen
18.0221621;59.3344972;5;Vuxenvägen
18.0214749;59.3345539;1;Vårdstigen
18.0214845;59.3345711;3;Vårdstigen
18.0214597;59.3345924;5;Vårdstigen
18.0214344;59.3345959;7;Vårdstigen
18.0213984;59.334601;9;Vårdstigen
18.0213561;59.3345958;11;Vårdstigen
18.0213085;59.3345829;13;Vårdstigen
18.0212624;59.3345697;15;Vårdstigen
18.0182052;59.3351038;1;Vårdvägen
18.0180954;59.3352277;3;Vårdvägen
18.0190561;59.3349586;4;Vårdvägen
18.0183298;59.335281;5;Vårdvägen
18.0188179;59.3351087;6;Vårdvägen
18.018513;59.3354184;7;Vårdvägen
18.0185634;59.3354642;9;Vårdvägen
18.0186105;59.3354918;11;Vårdvägen
17.9886645;59.3211378;26;Vänskapsvägen
17.9883754;59.321009;33;Vänskapsvägen
17.9864957;59.3215147;34;Vänskapsvägen
17.9878805;59.3211432;35;Vänskapsvägen
17.9863232;59.3214992;36;Vänskapsvägen
17.9874651;59.3211052;37;Vänskapsvägen
17.9869158;59.3214963;38;Vänskapsvägen
17.9866388;59.3210637;39;Vänskapsvägen
17.987662;59.3214138;40;Vänskapsvägen
17.9880459;59.3213468;42;Vänskapsvägen
17.9858051;59.3213995;45;Vänskapsvägen
17.9857317;59.3214025;45A;Vänskapsvägen
17.9853597;59.3214082;45B;Vänskapsvägen
17.9860069;59.3217453;47;Vänskapsvägen
17.9864643;59.3217875;49;Vänskapsvägen
17.9873136;59.3217678;51;Vänskapsvägen
17.9878963;59.321665;53;Vänskapsvägen
17.9885082;59.3215873;55;Vänskapsvägen
17.9890437;59.3214242;57;Vänskapsvägen
18.0786751;59.3328589;1;Väpnargatan
18.078389;59.3330924;1A;Väpnargatan
18.0792069;59.3329082;1B;Väpnargatan
18.0779837;59.3328134;2;Väpnargatan
18.0782439;59.332756;4;Väpnargatan
18.079598;59.3326847;5A;Väpnargatan
18.0796419;59.3326754;5B;Väpnargatan
18.0787466;59.3326449;6;Väpnargatan
18.0792856;59.3325258;8;Väpnargatan
17.9838134;59.3174094;1;Värdshusbacken
17.9841798;59.3173973;3;Värdshusbacken
17.9845209;59.3174051;5;Värdshusbacken
17.9834033;59.3172729;6;Värdshusbacken
17.9849574;59.3173771;7;Värdshusbacken
17.9840002;59.3172724;8;Värdshusbacken
17.9854589;59.3174836;9;Värdshusbacken
17.9835842;59.3170424;10;Värdshusbacken
17.9858505;59.317444;11;Värdshusbacken
17.9840441;59.3169434;12;Värdshusbacken
17.9855367;59.3172824;13;Värdshusbacken
17.9843809;59.3168388;14;Värdshusbacken
17.9855883;59.3170893;15;Värdshusbacken
17.9827446;59.3175763;1;Värdshusslingan
17.9818903;59.3180008;2;Värdshusslingan
17.9826573;59.3176231;3;Värdshusslingan
17.9819383;59.3177399;4;Värdshusslingan
17.9825711;59.3176665;5;Värdshusslingan
17.9820258;59.3176924;6;Värdshusslingan
17.9824825;59.3177115;7;Värdshusslingan
17.9820918;59.3176388;8;Värdshusslingan
17.9823907;59.3177764;9;Värdshusslingan
17.9821798;59.3175917;10;Värdshusslingan
17.9823262;59.3178113;11;Värdshusslingan
17.9823584;59.3174582;12;Värdshusslingan
17.982437;59.317406;14;Värdshusslingan
17.9831001;59.3173208;16;Värdshusslingan
18.0333485;59.3431621;2;Väringgatan
18.0346977;59.3432353;9;Väringgatan
18.0329044;59.3430093;21;Väringgatan
